# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	1.0324376e-10	-0.17133206	-3.4059797e-11	0	-0.145	0
0	-6.173338e-11	-0.17133114	2.9802324e-11	0	-0.14000005	0
0	1.3836793e-11	-0.17133021	-4.2574746e-11	0	-0.135	0
0	-4.3639117e-11	-0.17132929	2.5544847e-11	0	-0.13000005	0
0	1.1282308e-10	-0.17132834	8.514949e-12	0	-0.125	0
0	8.1956386e-11	-0.17132738	2.5544847e-11	0	-0.119999945	0
0	1.3836793e-11	-0.17132638	-2.1287373e-11	0	-0.114999995	0
0	-4.6832222e-11	-0.17132536	0	0	-0.109999985	0
0	5.2154066e-11	-0.17132433	8.514949e-12	0	-0.10500001	0
0	-8.514949e-11	-0.17132328	-3.8317273e-11	0	-0.09999998	0
0	-5.3218432e-12	-0.17132221	4.2574746e-12	0	-0.09500002	0
0	3.6188535e-11	-0.17132111	4.2574746e-11	0	-0.09000001	0
0	3.6188535e-11	-0.17131999	1.2772424e-11	0	-0.085000016	0
0	5.960465e-11	-0.17131889	7.6634546e-11	0	-0.08	0
0	-1.085656e-10	-0.17131773	-1.7029898e-11	0	-0.07500002	0
0	3.4059797e-11	-0.17131655	-8.514949e-12	0	-0.07000002	0
0	4.789659e-11	-0.17131533	-4.2574746e-11	0	-0.06500003	0
0	-5.534717e-11	-0.17131409	7.6634546e-11	0	-0.059999973	0
0	0	-0.17131285	-3.4059797e-11	0	-0.054999992	0
0	4.3639117e-11	-0.17131156	6.386212e-11	0	-0.04999999	0
0	3.299543e-11	-0.17131023	3.4059797e-11	0	-0.045000006	0
0	8.727823e-11	-0.1713089	1.7029898e-11	0	-0.04	0
0	5.0025328e-11	-0.17130752	-2.5544847e-11	0	-0.03500001	0
0	1.1495181e-10	-0.17130612	4.2574746e-12	0	-0.029999986	0
0	2.3416111e-11	-0.17130469	0	0	-0.024999995	0
0	8.1956386e-11	-0.17130321	4.2574746e-11	0	-0.02	0
0	5.1089695e-11	-0.17130172	1.2772424e-11	0	-0.014999993	0
0	-2.1287373e-11	-0.17130017	2.1287373e-11	0	-0.01	0
0	1.0111502e-10	-0.17129858	-1.7029898e-11	0	-0.005	0
0	-6.066901e-11	-0.17129698	8.514949e-12	0	2.654127e-16	0
0	1.8094267e-11	-0.17129533	8.514949e-12	0	0.005	0
0	-2.2351742e-11	-0.17129362	3.8317273e-11	0	0.01	0
0	1.17080555e-11	-0.17129187	-8.514949e-12	0	0.014999993	0
0	-6.279775e-11	-0.17129007	-8.514949e-12	0	0.02	0
0	5.854028e-11	-0.17128824	1.7029898e-11	0	0.024999995	0
0	1.4156103e-10	-0.17128636	4.2574746e-11	0	0.029999986	0
0	4.2574746e-11	-0.17128442	-5.960465e-11	0	0.03500001	0
0	-8.514949e-12	-0.1712824	2.5544847e-11	0	0.04	0
0	-2.9802324e-11	-0.17128035	2.1287373e-11	0	0.045000006	0
0	-7.876328e-11	-0.17127824	8.514949e-12	0	0.04999999	0
0	-5.3218432e-12	-0.17127605	-3.4059797e-11	0	0.054999992	0
0	-4.2574746e-12	-0.17127383	-1.2772424e-11	0	0.059999973	0
0	-8.1956386e-11	-0.17127149	3.8317273e-11	0	0.06500003	0
0	1.0217939e-10	-0.17126907	-7.6634546e-11	0	0.07000002	0
0	7.6634546e-11	-0.17126663	-2.5544847e-11	0	0.07500002	0
0	5.641154e-11	-0.17126407	4.2574746e-11	0	0.08	0
0	7.769891e-11	-0.17126144	2.1287373e-11	0	0.085000016	0
0	-1.2772424e-11	-0.1712587	0	0	0.09	0
0	2.4480478e-11	-0.17125586	0	0	0.09500002	0
0	4.576785e-11	-0.17125294	1.7029898e-11	0	0.09999998	0
0	-3.193106e-11	-0.1712499	0	0	0.10500001	0
0	3.299543e-11	-0.17124672	3.4059797e-11	0	0.109999985	0
0	5.7475906e-11	-0.17124341	-4.2574746e-11	0	0.114999995	0
0	1.1814492e-10	-0.17123999	1.7029898e-11	0	0.119999945	0
0	3.7252902e-11	-0.1712364	-3.4059797e-11	0	0.125	0
0	6.386212e-12	-0.17123263	7.6634546e-11	0	0.13000005	0
0	-8.621386e-11	-0.17122872	-3.4059797e-11	0	0.135	0
0	7.5570175e-11	-0.17122462	-3.4059797e-11	0	0.14000005	0
0	-7.4505804e-11	-0.1712203	-4.2574746e-12	0	0.14499998	0
0	3.299543e-11	-0.17121573	0	0	0.15000004	0
0	-2.1287373e-11	-0.17121094	-2.5544847e-11	0	0.155	0
0	7.024833e-11	-0.17120586	-5.534717e-11	0	0.16	0
0	5.7475906e-11	-0.17120045	-1.7029898e-11	0	0.16499998	0
0	-2.8737953e-11	-0.1711947	9.3664444e-11	0	0.17000003	0
0	3.193106e-12	-0.17118853	0	0	0.17500001	0
0	-6.705522e-11	-0.17118187	-2.5544847e-11	0	0.18000002	0
0	1.9158636e-11	-0.17117466	-1.7029898e-11	0	0.18499996	0
0	-1.0324376e-10	-0.17116675	2.5544847e-11	0	0.19000004	0
0	-8.514949e-12	-0.17115797	2.9802324e-11	0	0.195	0
0	1.6817024e-10	-0.17114802	8.514949e-12	0	0.19999996	0
0	5.3218433e-11	-0.17113636	-7.237707e-11	0	0.20499995	0
0	5.534717e-11	-0.17112187	-1.7029898e-11	0	0.21000002	0
0	-3.8317273e-11	-0.17109974	-1.2772424e-11	0	0.21500002	0
0	3.193106e-11	0.17134395	-4.2574746e-11	0	0.21999997	0
0	-3.2463244e-11	0.17134465	-4.2574746e-12	0	0.22499995	0
0	-9.3664444e-11	0.17134534	-4.2574746e-12	0	0.22999999	0
0	3.0334506e-11	0.17134602	0	0	0.23500003	0
0	1.0643686e-12	0.17134668	-8.514949e-12	0	0.23999989	0
0	9.579318e-11	0.17134733	4.2574746e-12	0	0.24499992	0
0	-4.310693e-11	0.17134799	-8.514949e-12	0	0.25	0
0	-5.1089695e-11	0.17134863	4.2574746e-11	0	0.25500008	0
0	-9.7389735e-11	0.17134926	-1.7029898e-11	0	0.2600001	0
0	-7.5570175e-11	0.17134987	-2.1287373e-11	0	0.26499993	0
0	3.352761e-11	0.1713505	0	0	0.27	0
0	-8.248857e-11	0.17135108	0	0	0.27500007	0
0	-2.2351742e-11	0.17135167	-1.7029898e-11	0	0.2800001	0
0	-1.3836793e-11	0.17135228	4.2574746e-11	0	0.28499997	0
0	-6.226557e-11	0.17135285	5.960465e-11	0	0.29	0
0	-1.06436866e-10	0.17135341	0	0	0.29500005	0
0	-1.17080555e-11	0.17135397	1.2772424e-11	0	0.30000007	0
0	3.086669e-11	0.1713545	-2.5544847e-11	0	0.30499998	0
0	8.514949e-12	0.17135507	3.4059797e-11	0	0.31	0
0	-1.00050655e-10	0.1713556	-3.8317273e-11	0	0.315	0
0	-3.5124164e-11	0.17135613	1.2772424e-11	0	0.32	0
0	-2.4480478e-11	0.17135665	3.4059797e-11	0	0.32499993	0
0	9.047134e-12	0.17135718	3.4059797e-11	0	0.32999995	0
0	1.8094267e-11	0.17135768	2.5544847e-11	0	0.335	0
0	2.7673586e-11	0.17135817	0	0	0.34000006	0
0	-3.0334506e-11	0.17135867	-4.2574746e-12	0	0.34499994	0
