# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	-0.17107679	6.9183964e-11	-3.938164e-10	-0.059999973	0	0
0	-0.17107241	7.769891e-11	1.085656e-10	-0.054999992	0	0
0	-0.1710679	-1.0217939e-10	-6.386212e-12	-0.04999999	0	0
0	-0.17106318	1.2772424e-11	-2.7673586e-11	-0.045000006	0	0
0	-0.17105833	1.4901161e-10	-1.1708055e-10	-0.04	0	0
0	-0.17105329	5.854028e-11	-2.5331975e-10	-0.03500001	0	0
0	-0.17104803	9.15357e-11	1.4688288e-10	-0.029999986	0	0
0	-0.1710426	4.0446008e-11	-1.766852e-10	-0.024999995	0	0
0	-0.17103693	3.8317273e-11	-7.344144e-11	-0.02	0	0
0	-0.17103101	1.9158636e-10	-1.2772423e-10	-0.014999993	0	0
0	-0.17102483	2.0542315e-10	-4.0446008e-10	-0.01	0	0
0	-0.17101836	-7.4505804e-11	-4.2574746e-11	-0.005	0	0
0	-0.17101161	2.8737953e-11	4.4916357e-10	2.654127e-16	0	0
0	-0.1710045	2.9802324e-11	4.3639117e-11	0.005	0	0
0	-0.17099705	-2.6609217e-11	1.6258231e-10	0.01	0	0
0	-0.17098919	8.621386e-11	2.8312205e-10	0.014999993	0	0
0	-0.17098089	-1.4901162e-11	4.3639117e-11	0.02	0	0
0	-0.17097211	-1.3517482e-10	-2.0223004e-10	0.024999995	0	0
0	-0.17096278	-2.7673586e-11	-3.299543e-11	0.029999986	0	0
0	-0.17095286	2.7673586e-11	2.3416111e-11	0.03500001	0	0
0	-0.17094225	1.1388745e-10	1.255955e-10	0.04	0	0
0	-0.17093089	3.054738e-10	-1.8520015e-10	0.045000006	0	0
0	-0.1709186	-8.302076e-11	1.085656e-10	0.04999999	0	0
0	-0.1709053	-7.982765e-11	-1.255955e-10	0.054999992	0	0
0	-0.1708908	2.3416111e-11	-5.854028e-11	0.059999973	0	0
0	-0.1708748	2.0648752e-10	-3.9275203e-10	0.06500003	0	0
0	-0.17085704	1.5220472e-10	2.1287373e-10	0.07000002	0	0
0	-0.17083699	-2.7673586e-11	5.1089695e-11	0.07500002	0	0
0	-0.17081389	1.9265073e-10	2.3309674e-10	0.08	0	0
0	-0.17078647	7.13127e-11	-5.3218433e-11	0.085000016	0	0
0	-0.17075202	1.00050655e-10	-2.341611e-10	0.09000001	0	0
0	-0.17070198	3.3634048e-10	-2.3628985e-10	0.09500002	0	0
0	0.032522913	3.2843224e-07	2.0223004e-11	0.09999998	0	0
0	0.035267714	4.0020262e-10	-1.290547e-11	0.10500001	0	0
0	0.038094375	2.5544847e-10	2.3416111e-11	0.109999985	0	0
0	0.040658444	8.0892015e-11	-7.450581e-12	0.114999995	0	0
0	0.043147653	2.2138869e-10	-1.06436865e-11	0.119999945	0	0
0	0.04570643	6.8119593e-10	2.075519e-11	0.125	0	0
0	0.04839347	5.534717e-10	-5.3218432e-12	0.13000005	0	0
0	0.051258136	8.174351e-10	8.727823e-11	0.135	0	0
0	0.0543577	9.962491e-10	-5.3218433e-11	0.14000005	0	0
0	0.05776438	7.833753e-10	-2.1287373e-11	0.145	0	0
0	0.061584726	9.196145e-10	3.7252905e-12	0.15000004	0	0
0	0.06597931	1.4219965e-09	-3.326152e-12	0.155	0	0
0	0.07121517	2.0648752e-09	-4.151038e-11	0.16	0	0
0	0.077796526	3.201621e-09	2.6077033e-11	0.16499998	0	0
0	0.08686906	2.4267606e-09	3.086669e-11	0.17000003	0	0
0	0.10248974	1.960567e-09	4.2574746e-12	0.17500001	0	0
0	0.14496067	2.5502274e-09	-3.8317273e-11	0.18000002	0	0
0	0.15137652	1.26447e-09	-3.5124164e-11	0.18499996	0	0
0	0.15529108	4.7470844e-10	3.5762787e-10	0.19000004	0	0
0	0.17115828	5.0025328e-11	-5.42828e-11	0.195	0	0
0	0.17116043	-1.426254e-10	-6.705522e-11	0.19999996	0	0
0	0.17116253	9.579318e-12	3.193106e-12	0.20499995	0	0
0	0.17116459	2.1287373e-12	-7.13127e-11	0.21000002	0	0
0	0.17116661	1.4901162e-11	-2.2671053e-10	0.21500002	0	0
0	0.17116858	7.4505804e-11	-4.8960957e-11	0.21999997	0	0
0	0.17117052	-2.2883926e-11	-3.938164e-10	0.22499995	0	0
0	0.17117244	4.7364404e-11	-2.341611e-10	0.22999999	0	0
0	0.1711743	-1.0217939e-10	-3.3634048e-10	0.23500003	0	0
0	0.17117617	7.982765e-12	-1.2080584e-10	0.23999989	0	0
0	0.17117797	3.8849455e-11	-4.789659e-11	0.24499992	0	0
0	0.17117974	-4.151038e-11	2.4374042e-10	0.25	0	0
