# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	0.9987512	2.8610229e-11	9.314219e-10	0.38800004	0	0
0	0.9987498	-4.943212e-10	-5.976359e-10	0.38699993	0	0
0	0.99874836	-8.424123e-10	6.198883e-10	0.38600004	0	0
0	0.998747	7.311503e-10	6.357829e-11	0.385	0	0
0	0.9987455	8.312861e-10	4.4504803e-11	0.384	0	0
0	0.9987441	-6.1829886e-10	1.4623006e-10	0.383	0	0
0	0.9987427	2.0503997e-10	2.749761e-10	0.382	0	0
0	0.99874115	-3.0199687e-11	-1.2397766e-10	0.38099998	0	0
0	0.9987398	3.8464865e-10	2.005895e-09	0.37999997	0	0
0	0.99873835	6.50088e-10	2.1362305e-09	0.37900004	0	0
0	0.99873686	-7.0095063e-10	-2.3523966e-10	0.37800002	0	0
0	0.9987354	-1.0331472e-10	1.0808309e-09	0.37700003	0	0
0	0.99873394	1.1237462e-09	9.377797e-10	0.376	0	0
0	0.9987325	-1.3812383e-09	5.722046e-10	0.375	0	0
0	0.998731	1.0538102e-09	-8.869171e-10	0.374	0	0
0	0.9987296	-3.3299127e-10	1.077652e-09	0.37299997	0	0
0	0.9987281	-6.6280365e-10	6.6757204e-11	0.37199998	0	0
0	0.99872655	-6.691615e-10	1.2652079e-09	0.37099996	0	0
0	0.99872524	-1.1722247e-09	3.4332276e-10	0.37000003	0	0
0	0.99872357	-2.1298727e-10	1.2715658e-10	0.369	0	0
0	0.9987222	-1.6689301e-11	3.2107036e-10	0.368	0	0
0	0.99872065	-6.67572e-10	-8.9963276e-10	0.367	0	0
0	0.99871916	2.9087066e-10	-2.638499e-10	0.366	0	0
0	0.9987176	-4.5140583e-10	-1.3987224e-10	0.365	0	0
0	0.99871606	4.005432e-10	-5.3405763e-10	0.36399996	0	0
0	0.99871457	7.454554e-10	-5.6584676e-10	0.363	0	0
0	0.99871314	7.1207684e-10	9.218852e-11	0.36199996	0	0
0	0.9987116	5.086263e-11	5.2134197e-10	0.36100003	0	0
0	0.9987101	8.1857043e-10	-5.4359434e-10	0.36	0	0
0	0.9987084	4.5458476e-10	1.3351441e-10	0.359	0	0
0	0.9987069	-5.6902566e-10	6.2942507e-10	0.358	0	0
0	0.9987055	1.8914541e-10	2.4318694e-10	0.35699996	0	0
0	0.99870384	-6.7710876e-10	1.0172526e-09	0.35599998	0	0
0	0.9987024	1.4058749e-09	7.2956086e-10	0.35499996	0	0
0	0.99870086	-8.3208085e-10	1.2302399e-09	0.354	0	0
0	0.99869925	-2.5828678e-10	-3.1789144e-10	0.35299996	0	0
0	0.9986978	-1.557668e-10	1.1126201e-10	0.35200003	0	0
0	0.99869615	1.7007191e-10	6.1035155e-10	0.351	0	0
0	0.9986946	-4.3551127e-10	-8.074443e-10	0.35	0	0
0	0.99869305	3.2901765e-10	1.0553995e-09	0.349	0	0
0	0.99869144	1.5846888e-09	8.2651774e-11	0.34799996	0	0
0	0.9986899	4.4027965e-10	-4.673004e-10	0.347	0	0
0	0.9986882	7.0095063e-10	6.834666e-10	0.346	0	0
0	0.9986867	-5.531311e-10	-6.961823e-10	0.34500003	0	0
0	0.9986851	1.0204315e-09	1.2429555e-09	0.344	0	0
0	0.9986835	-8.7420143e-10	2.8292338e-10	0.34300002	0	0
0	0.9986819	2.7338665e-10	0	0.342	0	0
0	0.9986803	5.7697297e-10	-2.384186e-10	0.341	0	0
0	0.9986786	-4.7683715e-12	1.2715658e-10	0.33999997	0	0
0	0.9986771	3.3378602e-11	7.3750817e-10	0.339	0	0
0	0.9986754	-2.0074844e-09	7.4068707e-10	0.338	0	0
0	0.99867386	-1.2127558e-09	-9.791057e-10	0.337	0	0
0	0.99867207	-2.638499e-10	3.1789144e-12	0.336	0	0
0	0.9986705	-5.880992e-10	-1.4940897e-10	0.33500004	0	0
0	0.99866885	-6.532669e-10	1.8850963e-09	0.334	0	0
0	0.9986673	-6.8902967e-10	3.671646e-10	0.333	0	0
0	0.99866563	-2.646446e-10	-8.281072e-10	0.332	0	0
0	0.99866384	1.262029e-09	4.9591065e-10	0.33099997	0	0
0	0.9986623	-1.1078517e-09	-8.106232e-10	0.33	0	0
0	0.9986606	-6.4531963e-10	7.4386597e-10	0.329	0	0
0	0.99865896	3.0676525e-10	-3.973643e-10	0.32800004	0	0
0	0.9986573	-6.198883e-10	-5.849202e-10	0.327	0	0
0	0.9986556	-8.670489e-10	-5.2134197e-10	0.32600003	0	0
0	0.99865395	7.4068707e-10	-4.736582e-10	0.325	0	0
0	0.9986523	5.086263e-11	-1.0967255e-09	0.324	0	0
0	0.9986506	2.9563904e-10	9.536743e-11	0.32299998	0	0
0	0.9986489	-3.6080677e-10	-2.415975e-10	0.32199997	0	0
0	0.9986472	2.1219254e-10	-1.2429555e-09	0.321	0	0
0	0.9986454	-1.4305114e-11	-5.849202e-10	0.32	0	0
0	0.99864376	2.1000703e-10	-1.5227e-09	0.31900004	0	0
0	0.99864197	-6.6280365e-10	-7.8837076e-10	0.318	0	0
0	0.9986402	-4.768372e-10	-5.054474e-10	0.317	0	0
0	0.99863863	-1.4718373e-09	-2.6067098e-10	0.316	0	0
0	0.9986369	-1.7420451e-09	-8.9963276e-10	0.31499997	0	0
0	0.9986351	4.4663748e-10	-2.5749206e-10	0.314	0	0
0	0.99863344	1.3192495e-09	-7.5658163e-10	0.31299996	0	0
0	0.99863166	1.7642975e-10	-6.4214073e-10	0.31200004	0	0
0	0.99862987	-5.94457e-10	-2.8292338e-10	0.311	0	0
0	0.99862814	-3.449122e-10	9.377797e-10	0.31000003	0	0
0	0.9986265	-5.674362e-10	-1.0585784e-09	0.309	0	0
0	0.9986247	3.8146972e-10	3.9100648e-10	0.308	0	0
0	0.9986229	-5.467733e-10	-3.7829082e-10	0.307	0	0
0	0.99862105	5.5631003e-11	-4.8955284e-10	0.30599996	0	0
0	0.9986194	-2.972285e-10	4.1007994e-10	0.305	0	0
0	0.9986174	-4.2438508e-10	8.503596e-10	0.304	0	0
0	0.9986156	-9.012222e-10	-1.2397766e-09	0.30300003	0	0
0	0.99861395	2.5749206e-10	1.8437704e-09	0.30200002	0	0
0	0.9986121	5.94457e-10	1.1285146e-10	0.301	0	0
0	0.9986103	-5.499522e-10	-2.2411346e-10	0.3	0	0
0	0.9986084	-5.0385796e-10	6.4531963e-10	0.29899997	0	0
0	0.9986067	-1.1841456e-09	1.3669332e-10	0.298	0	0
0	0.9986049	2.9087066e-10	-7.5658163e-10	0.29699996	0	0
0	0.9986029	4.1325887e-11	1.1062622e-09	0.296	0	0
0	0.99860114	-5.467733e-10	-6.0717265e-10	0.295	0	0
0	0.9985993	-4.1802725e-10	-6.0081484e-10	0.29400003	0	0
0	0.9985975	8.869171e-10	3.274282e-10	0.293	0	0
0	0.9985956	5.2452088e-11	5.3405763e-10	0.292	0	0
0	0.99859375	-2.1775563e-10	4.609426e-10	0.291	0	0
0	0.9985919	3.2107036e-10	6.580353e-10	0.28999996	0	0
0	0.99859	-8.424123e-10	1.0585784e-09	0.289	0	0
0	0.99858814	3.5603842e-10	-5.3723653e-10	0.288	0	0
0	0.9985861	-7.7724455e-10	2.7338665e-10	0.287	0	0
0	0.9985844	-1.0331472e-10	-1.672109e-09	0.286	0	0
0	0.9985825	-2.6543936e-10	-1.6212463e-10	0.28500003	0	0
0	0.9985805	-1.1126201e-10	-3.9100648e-10	0.284	0	0
0	0.99857867	-3.6239625e-10	1.0935466e-09	0.283	0	0
0	0.99857664	2.193451e-10	5.2452087e-10	0.282	0	0
0	0.9985748	-1.1316935e-09	-1.1316935e-09	0.281	0	0
0	0.99857295	-6.5644584e-10	-1.4305115e-10	0.28	0	0
0	0.9985709	3.7670136e-10	-5.2134197e-10	0.279	0	0
0	0.99856895	5.420049e-10	-9.536743e-11	0.278	0	0
0	0.998567	-2.8769176e-10	-1.3987224e-10	0.27700004	0	0
0	0.9985651	-4.641215e-10	7.2161355e-10	0.276	0	0
0	0.9985631	-2.7338665e-10	4.800161e-10	0.275	0	0
0	0.99856126	-4.83195e-10	-4.3551127e-10	0.27399996	0	0
0	0.9985592	-8.106232e-11	-1.2811024e-09	0.27299997	0	0
0	0.99855727	-1.0927518e-09	9.091695e-10	0.27200004	0	0
0	0.9985552	-4.4504803e-10	-3.083547e-10	0.271	0	0
0	0.9985532	-1.0093053e-09	1.27156575e-11	0.27000004	0	0
0	0.99855125	-9.536743e-12	1.4623006e-09	0.26900002	0	0
0	0.99854916	-9.655953e-10	1.3669332e-10	0.26800004	0	0
0	0.9985472	-7.4386597e-10	-4.4504803e-10	0.267	0	0
0	0.9985452	-1.4305114e-11	-1.6212463e-10	0.266	0	0
0	0.99854314	2.5431315e-11	-7.311503e-10	0.265	0	0
0	0.9985411	3.417333e-10	1.5576681e-09	0.26399997	0	0
0	0.99853915	-5.3962074e-10	1.2922287e-09	0.263	0	0
0	0.99853706	8.8214874e-10	4.704793e-10	0.262	0	0
0	0.998535	-1.2111664e-09	-2.4064382e-09	0.26100004	0	0
0	0.9985329	4.9273172e-11	1.748403e-10	0.26	0	0
0	0.9985308	1.1968613e-09	-1.1285146e-10	0.259	0	0
0	0.9985288	-8.742015e-11	3.6557515e-10	0.258	0	0
0	0.9985267	-3.2583872e-10	-1.672109e-09	0.257	0	0
0	0.9985246	-6.4214073e-10	5.2134197e-10	0.256	0	0
0	0.9985225	-5.8650973e-10	5.38826e-10	0.255	0	0
0	0.99852043	-3.7829082e-10	-9.902318e-10	0.254	0	0
0	0.99851835	-6.5167743e-10	6.167094e-10	0.253	0	0
0	0.99851614	1.0792415e-09	8.5194907e-10	0.25200003	0	0
0	0.99851406	-1.4336904e-09	3.306071e-10	0.251	0	0
0	0.99851185	-1.5385946e-09	-9.743373e-10	0.25	0	0
0	0.99850976	5.7220458e-11	1.4781952e-10	0.249	0	0
0	0.9985076	-4.9273174e-10	3.6875408e-10	0.24799998	0	0
0	0.9985054	1.9709269e-10	5.880992e-10	0.247	0	0
0	0.9985033	1.2461344e-09	-7.4386597e-10	0.246	0	0
0	0.99850124	-6.7075095e-10	-9.28243e-10	0.245	0	0
0	0.998499	3.306071e-10	2.9563904e-10	0.24400003	0	0
0	0.9984968	-5.086263e-11	-6.4214073e-10	0.243	0	0
0	0.99849457	1.0792415e-09	9.218852e-10	0.242	0	0
0	0.9984925	-4.3074289e-10	4.1643777e-10	0.241	0	0
0	0.9984902	-2.113978e-10	6.3260397e-10	0.23999998	0	0
0	0.9984879	5.5154165e-10	-2.638499e-10	0.23899998	0	0
0	0.9984858	1.0172526e-10	-4.196167e-10	0.238	0	0
0	0.99848354	1.2238821e-10	6.866455e-10	0.237	0	0
0	0.9984813	-1.1046728e-09	-6.993612e-10	0.23600003	0	0
0	0.99847907	-1.4925003e-09	9.727478e-10	0.235	0	0
0	0.9984767	-6.437302e-10	-1.9073486e-11	0.234	0	0
0	0.9984746	2.6305516e-10	2.861023e-10	0.233	0	0
0	0.9984722	3.496806e-10	-5.722046e-10	0.232	0	0
0	0.99847	-2.559026e-10	1.0458628e-09	0.23099998	0	0
0	0.9984677	-6.9777173e-10	2.8292338e-10	0.23	0	0
0	0.9984654	6.1035155e-10	2.892812e-10	0.229	0	0
0	0.99846315	7.7724455e-10	-3.5921732e-10	0.228	0	0
0	0.9984608	3.639857e-10	1.7166138e-10	0.22700003	0	0
0	0.9984583	6.039937e-11	6.548564e-10	0.226	0	0
0	0.99845606	9.330113e-10	-9.902318e-10	0.225	0	0
0	0.99845374	-1.1603037e-09	1.0204315e-09	0.224	0	0
0	0.9984515	-5.118052e-10	-1.1793773e-09	0.22299998	0	0
0	0.99844897	-2.8610229e-11	-1.5004475e-09	0.222	0	0
0	0.99844664	-6.167094e-10	-1.2365977e-09	0.221	0	0
0	0.99844426	-1.2874603e-10	-1.6848246e-10	0.22	0	0
0	0.9984419	-2.2729238e-09	-1.4019013e-09	0.21900003	0	0
0	0.9984395	6.198883e-11	5.531311e-10	0.218	0	0
0	0.9984371	-1.3875961e-09	-5.3087873e-10	0.217	0	0
0	0.9984348	-5.00679e-10	2.1457672e-10	0.216	0	0
0	0.9984323	6.9777173e-10	1.2715658e-10	0.21499997	0	0
0	0.9984299	-9.091695e-10	-3.4332276e-10	0.21400002	0	0
0	0.9984274	-3.083547e-10	1.7325083e-10	0.21300001	0	0
0	0.998425	1.3669332e-10	1.2556712e-09	0.21199998	0	0
0	0.9984225	-1.1650721e-09	-9.854635e-10	0.21099998	0	0
0	0.99842	-7.2161355e-10	6.6757204e-11	0.21	0	0
0	0.9984175	-8.583069e-11	-8.424123e-10	0.209	0	0
0	0.998415	2.0662944e-10	3.4650166e-10	0.208	0	0
0	0.9984125	4.609426e-10	4.3551127e-10	0.20699999	0	0
0	0.9984101	-1.0379155e-09	4.5140583e-10	0.20599997	0	0
0	0.9984075	-6.230672e-10	1.0172526e-10	0.20500001	0	0
0	0.998405	1.9550324e-09	-1.7801921e-10	0.204	0	0
0	0.9984025	-4.2915345e-11	-2.193451e-10	0.203	0	0
0	0.9984	-5.9604643e-10	-8.2651774e-11	0.20200002	0	0
0	0.9983973	-5.4518384e-10	-1.3478597e-09	0.20100002	0	0
0	0.9983948	-1.6403198e-09	7.343292e-10	0.2	0	0
0	0.99839216	3.7829082e-10	-6.612142e-10	0.19899999	0	0
0	0.9983896	7.152558e-11	9.632111e-10	0.19799997	0	0
0	0.998387	1.2079875e-09	1.1698404e-09	0.19700001	0	0
0	0.99838436	-9.584427e-10	2.002716e-10	0.196	0	0
0	0.9983818	-2.2570291e-10	-8.138021e-10	0.195	0	0
0	0.9983792	-6.4849853e-10	5.610784e-10	0.19400002	0	0
0	0.99837655	6.357829e-11	-2.0980835e-10	0.19300002	0	0
0	0.99837387	-1.188914e-09	-2.2252401e-11	0.192	0	0
0	0.99837124	-9.171168e-10	-4.704793e-10	0.191	0	0
0	0.99836856	1.9550324e-10	5.912781e-10	0.18999998	0	0
0	0.9983657	-1.2715658e-10	-9.2347463e-10	0.18900001	0	0
0	0.99836314	-3.6239625e-10	1.2779235e-09	0.188	0	0
0	0.9983604	5.8809915e-11	1.4702479e-09	0.187	0	0
0	0.9983577	2.8610229e-11	1.5513102e-09	0.18599999	0	0
0	0.998355	-8.9645386e-10	5.118052e-10	0.18500002	0	0
0	0.99835217	-5.149841e-10	2.9563904e-10	0.184	0	0
0	0.9983496	-1.077652e-09	5.054474e-10	0.183	0	0
0	0.99834687	4.736582e-10	6.612142e-10	0.18199998	0	0
0	0.99834394	-1.2397766e-10	3.4332276e-10	0.18099998	0	0
0	0.998341	-7.629394e-11	-2.3523966e-10	0.18	0	0
0	0.99833834	-4.4822693e-10	5.5631003e-11	0.179	0	0
0	0.99833554	9.123484e-10	3.1471253e-10	0.17799999	0	0
0	0.9983327	-1.5465419e-09	1.04904176e-10	0.177	0	0
0	0.9983298	-7.3750817e-10	-1.1666615e-09	0.17600001	0	0
0	0.99832696	-3.2107036e-10	-4.4345855e-10	0.175	0	0
0	0.99832416	1.6752879e-09	-4.609426e-10	0.17399998	0	0
0	0.99832124	-3.2107036e-10	2.5749206e-10	0.173	0	0
0	0.99831843	1.3351441e-10	2.2888183e-10	0.172	0	0
0	0.9983155	2.2888183e-10	-9.1075897e-10	0.171	0	0
0	0.9983125	1.484553e-09	-3.7511189e-10	0.16999999	0	0
0	0.9983097	3.9577483e-10	2.9881794e-10	0.169	0	0
0	0.9983067	-9.632111e-10	8.424123e-10	0.168	0	0
0	0.9983038	1.0363261e-09	2.2570291e-10	0.167	0	0
0	0.99830085	3.496806e-11	-7.4704487e-10	0.166	0	0
0	0.9982977	-1.9995372e-09	-6.5167743e-10	0.165	0	0
0	0.9982947	-5.276998e-10	-5.0226845e-10	0.16400002	0	0
0	0.9982918	-2.1012625e-09	4.863739e-10	0.16300002	0	0
0	0.99828875	3.6557515e-10	-6.357829e-11	0.162	0	0
0	0.99828583	-7.311503e-10	2.638499e-10	0.16099998	0	0
0	0.99828273	-1.411438e-09	2.7974448e-10	0.16	0	0
0	0.9982796	3.9418538e-10	-2.415975e-10	0.159	0	0
0	0.99827665	-1.672109e-09	2.9881794e-10	0.158	0	0
0	0.99827355	-4.704793e-10	-1.8119813e-10	0.157	0	0
0	0.9982704	1.3637542e-09	1.6530355e-10	0.15600002	0	0
0	0.9982673	9.012222e-10	7.8201295e-10	0.15500002	0	0
0	0.9982642	1.0808309e-09	-8.2651774e-10	0.154	0	0
0	0.99826103	-2.1298727e-10	-6.548564e-10	0.15299998	0	0
0	0.99825794	-2.2252401e-10	6.389618e-10	0.152	0	0
0	0.9982548	-7.947286e-10	1.8024444e-09	0.15100001	0	0
0	0.99825144	-1.7929077e-09	5.118052e-10	0.15	0	0
0	0.99824834	-4.736582e-10	-4.8955284e-10	0.149	0	0
0	0.998245	-7.4704487e-10	4.7683715e-11	0.148	0	0
0	0.9982419	1.3033549e-09	3.496806e-10	0.14700001	0	0
0	0.99823856	1.0808309e-10	-1.0585784e-09	0.146	0	0
0	0.9982353	9.536743e-12	5.356471e-10	0.14499998	0	0
0	0.998232	-9.536744e-10	-4.196167e-10	0.144	0	0
0	0.99822867	2.2252401e-10	-6.643931e-10	0.143	0	0
0	0.9982254	-6.5724054e-10	8.694331e-10	0.142	0	0
0	0.9982221	4.2597453e-10	-4.863739e-10	0.141	0	0
0	0.9982188	-3.7193298e-10	-1.7706553e-09	0.14	0	0
0	0.99821544	-1.3573964e-09	-9.536743e-12	0.139	0	0
0	0.998212	-1.595815e-09	-6.4214073e-10	0.138	0	0
0	0.9982085	-1.0363261e-09	4.1325887e-10	0.13699998	0	0
0	0.9982051	-8.5194907e-10	-8.074443e-10	0.13600002	0	0
0	0.99820167	-7.1843465e-10	1.8437704e-10	0.13500002	0	0
0	0.99819833	-1.0108948e-09	-3.4650166e-10	0.13400002	0	0
0	0.9981947	-4.768372e-10	-4.196167e-10	0.133	0	0
0	0.99819124	2.4477642e-10	7.152558e-11	0.13199998	0	0
0	0.99818784	8.6466473e-10	-3.4332276e-10	0.131	0	0
0	0.99818426	-4.9591065e-10	-2.861023e-10	0.13	0	0
0	0.9981808	1.6276042e-09	-5.976359e-10	0.129	0	0
0	0.9981772	2.8610229e-11	6.3578288e-12	0.128	0	0
0	0.99817353	-2.3555755e-09	-5.0226845e-10	0.127	0	0
0	0.99817	-9.059906e-10	-2.193451e-10	0.12600002	0	0
0	0.99816644	2.3206075e-10	2.4477642e-10	0.125	0	0
0	0.9981627	6.5167743e-10	-2.8610229e-11	0.12399999	0	0
0	0.99815905	3.4332276e-10	5.7220458e-11	0.123	0	0
0	0.99815553	-1.1920929e-09	1.5258789e-09	0.122000016	0	0
0	0.9981518	-2.2570292e-09	3.639857e-10	0.121	0	0
0	0.99814814	7.486343e-10	5.6902566e-10	0.11999999	0	0
0	0.9981444	-3.0199687e-10	-6.834666e-10	0.119	0	0
0	0.9981405	5.976359e-10	-7.200241e-10	0.118000016	0	0
0	0.9981369	5.5948896e-10	7.3750817e-10	0.117	0	0
0	0.9981331	2.0122528e-09	-1.4336904e-09	0.116	0	0
0	0.99812925	1.1761984e-09	-6.4531963e-10	0.115	0	0
0	0.99812543	4.0690104e-10	-3.1471253e-10	0.114	0	0
0	0.99812156	-1.9073486e-11	5.5948896e-10	0.113	0	0
0	0.9981178	4.0690104e-10	-5.722046e-10	0.112	0	0
0	0.9981139	1.3033549e-10	-7.4704487e-10	0.111	0	0
0	0.99811	-1.6848246e-10	1.4940897e-10	0.11	0	0
0	0.99810606	-1.3319651e-09	-4.2597453e-10	0.109	0	0
0	0.99810207	-5.785624e-10	-4.673004e-10	0.108	0	0
0	0.99809813	-1.5099844e-10	1.1761983e-10	0.10700001	0	0
0	0.9980941	-4.8160553e-10	-1.7801921e-10	0.10599999	0	0
0	0.9980901	-1.0045369e-09	1.7801921e-10	0.105	0	0
0	0.99808604	1.0712942e-09	9.8546345e-11	0.104	0	0
0	0.998082	-6.0717265e-10	8.455912e-10	0.102999985	0	0
0	0.9980778	5.149841e-10	8.0267587e-10	0.102	0	0
0	0.99807376	5.2452088e-11	1.6530355e-10	0.10100001	0	0
0	0.9980696	-7.5658163e-10	-7.756551e-10	0.1	0	0
0	0.9980654	-1.1571248e-09	4.7683715e-11	0.098999985	0	0
0	0.99806124	2.134641e-09	2.0662944e-10	0.098	0	0
0	0.99805707	3.6557515e-10	-7.1525574e-10	0.09700001	0	0
0	0.9980529	1.0172526e-09	-5.8968863e-10	0.096	0	0
0	0.99804866	-6.0399374e-10	-7.311503e-11	0.09499999	0	0
0	0.99804425	-5.0226845e-10	-7.724762e-10	0.094	0	0
0	0.99804	-6.0399374e-10	9.059906e-10	0.092999995	0	0
0	0.9980356	-4.418691e-10	5.2134197e-10	0.092	0	0
0	0.9980314	4.3233236e-10	-7.756551e-10	0.09099999	0	0
0	0.99802697	2.8292338e-10	-3.1471253e-10	0.09	0	0
0	0.9980225	-1.0251999e-09	-1.4241537e-09	0.088999994	0	0
0	0.99801815	-1.9486746e-09	-1.5036266e-09	0.08800001	0	0
0	0.9980137	1.6784668e-09	-1.5195211e-09	0.08699999	0	0
0	0.99800915	-7.1525574e-10	-2.2252401e-10	0.086	0	0
0	0.99800456	-1.039505e-09	-4.2915344e-10	0.08499999	0	0
0	0.9980001	-1.0045369e-09	7.311503e-11	0.084	0	0
0	0.9979955	-4.3233236e-10	9.950002e-10	0.083	0	0
0	0.99799085	1.8246968e-09	-2.8610229e-11	0.08200001	0	0
0	0.99798626	1.1380513e-09	-7.947286e-11	0.081	0	0
0	0.99798155	4.3233236e-10	6.135305e-10	0.08	0	0
0	0.99797696	1.3542175e-09	1.0808309e-10	0.079	0	0
0	0.9979722	-1.4066697e-09	-5.817413e-10	0.07800001	0	0
0	0.9979675	8.805593e-10	9.377797e-10	0.077	0	0
0	0.9979627	1.8548966e-09	1.1761983e-10	0.076	0	0
0	0.9979578	1.14440915e-10	-4.609426e-10	0.075	0	0
0	0.997953	-7.947286e-12	-1.3510386e-09	0.074	0	0
0	0.9979482	1.5195211e-09	-1.8119813e-10	0.073	0	0
0	0.99794334	-7.279714e-10	6.898244e-10	0.072	0	0
0	0.99793833	-5.6902566e-10	-2.5431315e-11	0.071	0	0
0	0.9979333	-5.4359434e-10	-2.9563904e-10	0.07	0	0
0	0.9979283	-6.357829e-11	1.1126201e-10	0.069	0	0
0	0.9979233	2.0980835e-10	-1.4400482e-09	0.06800001	0	0
0	0.9979183	6.3578287e-10	8.4877017e-10	0.06700001	0	0
0	0.9979131	5.1021576e-10	1.1253357e-09	0.06599999	0	0
0	0.9979081	-2.5312105e-10	-5.149841e-10	0.065	0	0
0	0.9979028	-9.695689e-11	6.167094e-10	0.064	0	0
0	0.9978977	-3.1789144e-11	-5.753835e-10	0.06300001	0	0
0	0.9978925	-1.4305115e-10	-5.276998e-10	0.061999995	0	0
0	0.9978872	1.1062622e-09	-1.27156575e-11	0.061000008	0	0
0	0.9978819	-1.0283788e-09	1.6117095e-09	0.059999995	0	0
0	0.9978766	-4.641215e-10	7.5976053e-10	0.059000008	0	0
0	0.99787116	7.311503e-11	2.2888183e-10	0.058	0	0
0	0.99786574	-2.603531e-09	-3.7511189e-10	0.057	0	0
0	0.9978602	1.5163422e-09	9.632111e-10	0.056	0	0
0	0.9978547	-2.6861826e-09	1.3701121e-09	0.055	0	0
0	0.99784917	1.9073486e-10	2.5113422e-10	0.054	0	0
0	0.9978436	-9.616216e-10	4.1325887e-11	0.052999996	0	0
0	0.997838	-1.3573964e-09	-1.5894572e-10	0.052	0	0
0	0.9978324	5.276998e-10	1.5894572e-10	0.051	0	0
0	0.9978267	8.9009605e-11	0	0.05	0	0
0	0.9978209	-9.584427e-10	-8.583069e-11	0.049	0	0
0	0.9978152	5.4518384e-10	-6.993612e-11	0.048	0	0
0	0.99780935	-1.970927e-09	1.0108948e-09	0.047	0	0
0	0.99780345	-7.692973e-10	3.496806e-10	0.046	0	0
0	0.9977975	-1.6053517e-09	1.1157989e-09	0.045	0	0
0	0.99779165	-8.7420143e-10	3.496806e-10	0.044000003	0	0
0	0.9977856	-3.7829082e-10	-5.5948896e-10	0.043	0	0
0	0.9977796	9.0281166e-10	1.6625722e-09	0.042	0	0
0	0.9977735	7.9313917e-10	1.9709269e-10	0.041000005	0	0
0	0.9977674	4.1166942e-10	4.4504803e-11	0.04	0	0
0	0.99776125	8.805593e-10	1.6053517e-09	0.039000005	0	0
0	0.9977549	-1.3669332e-09	1.1285146e-09	0.038	0	0
0	0.9977487	-2.1616618e-10	2.892812e-10	0.037	0	0
0	0.9977423	-7.1843465e-10	-1.2079875e-10	0.036	0	0
0	0.9977359	-8.2651774e-10	2.5113422e-10	0.035	0	0
0	0.9977295	-1.0585784e-09	3.1789144e-11	0.034000006	0	0
0	0.99772304	-6.580353e-10	1.373291e-09	0.032999996	0	0
0	0.99771655	-2.1505355e-09	-1.1094411e-09	0.032	0	0
0	0.9977099	4.5776366e-10	-4.704793e-10	0.030999998	0	0
0	0.99770325	-9.0281166e-10	1.1571248e-09	0.029999997	0	0
0	0.99769664	1.411438e-09	-1.2747446e-09	0.029	0	0
0	0.9976899	1.4368693e-09	1.7801921e-10	0.028	0	0
0	0.99768305	5.753835e-10	4.3233236e-10	0.027	0	0
0	0.99767625	-2.6671092e-09	-2.6702882e-10	0.026	0	0
0	0.9976693	6.357829e-11	2.7656555e-10	0.025	0	0
0	0.9976623	-5.849202e-10	1.5036266e-09	0.024	0	0
0	0.9976552	5.912781e-10	-2.3523966e-10	0.023	0	0
0	0.9976481	9.377797e-10	7.247925e-10	0.022000002	0	0
0	0.997641	-7.979075e-10	-1.4940897e-10	0.021	0	0
0	0.99763376	1.9073486e-10	-4.418691e-10	0.02	0	0
0	0.9976265	-3.5413106e-09	6.3260397e-10	0.019	0	0
0	0.99761903	-4.8796334e-10	-1.7372768e-09	0.018	0	0
0	0.99761176	-1.1062622e-09	1.7801921e-10	0.017000003	0	0
0	0.9976042	7.2161355e-10	8.8532764e-10	0.016	0	0
0	0.9975967	-4.673004e-10	-1.188914e-09	0.014999999	0	0
0	0.99758905	-1.967748e-09	-1.3812383e-09	0.014	0	0
0	0.99758136	-1.2048086e-09	-1.3542175e-09	0.013	0	0
0	0.9975737	3.4650166e-10	6.993612e-10	0.012	0	0
0	0.9975658	8.2969664e-10	-1.5258789e-10	0.011000001	0	0
0	0.997558	-6.0399374e-10	-6.2942507e-10	0.01	0	0
0	0.9975499	-1.0538102e-09	3.5603842e-10	0.009	0	0
0	0.99754196	1.5513102e-09	7.692973e-10	0.008	0	0
0	0.99753374	-5.1816307e-10	1.0458628e-09	0.007	0	0
0	0.99752575	9.679795e-10	8.5512797e-10	0.006	0	0
0	0.9975174	3.9259593e-10	1.2461344e-09	0.005	0	0
0	0.99750894	-6.3578287e-10	-3.7511189e-10	0.004	0	0
0	0.9975006	-2.3714701e-09	9.0281166e-10	0.003	0	0
0	0.99749196	9.536743e-12	-1.0045369e-09	0.002	0	0
0	0.99748355	5.976359e-10	6.930033e-10	0.001	0	0
0	0.9974748	-3.1789144e-11	-3.3696493e-10	-3.2612801e-16	0	0
0	0.9974659	9.822846e-10	1.14440915e-10	-0.001	0	0
0	0.9974571	2.0662944e-10	5.086263e-11	-0.002	0	0
0	0.99744815	1.3097128e-09	8.4877017e-10	-0.003	0	0
0	0.9974391	2.1298727e-10	1.557668e-10	-0.004	0	0
0	0.99743	-8.869171e-10	-5.086263e-10	-0.005	0	0
0	0.9974206	5.2452087e-10	1.4877319e-09	-0.006	0	0
0	0.9974114	3.6875408e-10	4.8955284e-10	-0.007	0	0
0	0.9974019	-4.1007994e-10	-1.9264221e-09	-0.008	0	0
0	0.9973923	-5.499522e-10	2.7974448e-10	-0.009	0	0
