# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
0	1.6593933e-09	0.99806124	3.0199687e-11	0	0.341	0
0	-1.915296e-09	0.99806833	-1.6609827e-10	0	0.342	0
0	-7.1763995e-10	0.9980754	-9.8546345e-11	0	0.34300002	0
0	-1.0466575e-09	0.9980824	-3.5603842e-10	0	0.344	0
0	-1.0657311e-09	0.9980894	1.0649363e-10	0	0.34500003	0
0	-5.4597854e-10	0.99809647	6.993612e-11	0	0.346	0
0	4.283587e-10	0.99810314	-3.1789144e-11	0	0.347	0
0	1.2119611e-10	0.99811023	7.947286e-11	0	0.34799996	0
0	-9.568533e-10	0.99811685	-2.4795532e-10	0	0.349	0
0	-1.5894572e-11	0.99812365	-7.311503e-11	0	0.35	0
0	-1.9836426e-09	0.99813044	-3.1789144e-12	0	0.351	0
0	-1.0828177e-09	0.99813706	3.1789144e-11	0	0.35200003	0
0	-8.622805e-10	0.99814373	9.616216e-11	0	0.35299996	0
0	2.7020773e-11	0.9981504	-1.2079875e-10	0	0.354	0
0	2.4676322e-10	0.99815696	-1.27156575e-11	0	0.35499996	0
0	-8.2532564e-10	0.9981635	-2.5431315e-10	0	0.35599998	0
0	-3.67562e-11	0.9981702	-3.2583873e-11	0	0.35699996	0
0	-1.0458628e-09	0.9981767	2.4318694e-10	0	0.358	0
0	-4.680951e-10	0.998183	3.274282e-10	0	0.359	0
0	-2.2848447e-10	0.99818957	-2.9404958e-11	0	0.36	0
0	-1.31766e-09	0.9981958	1.3828277e-10	0	0.36100003	0
0	6.71943e-10	0.99820226	-3.0358632e-10	0	0.36199996	0
0	-1.275142e-09	0.9982085	2.4636587e-10	0	0.363	0
0	-6.596247e-11	0.9982148	-1.5894572e-11	0	0.36399996	0
0	-4.529953e-11	0.9982213	-1.5417735e-10	0	0.365	0
0	-9.624164e-10	0.9982273	-9.8546345e-11	0	0.366	0
0	6.8823497e-10	0.99823356	5.2452088e-11	0	0.367	0
0	-6.556511e-10	0.9982398	-2.5431315e-11	0	0.368	0
0	-1.0768573e-09	0.99824584	-6.039937e-11	0	0.369	0
0	-9.731451e-10	0.99825186	-1.1285146e-10	0	0.37000003	0
0	-1.4487902e-09	0.998258	-1.9868215e-10	0	0.37099996	0
0	-7.7724455e-10	0.9982641	-2.861023e-10	0	0.37199998	0
0	-6.930033e-10	0.99827	-1.04904176e-10	0	0.37299997	0
